method_id,method_type,method_label,stimulus_signature_sha256,domain,task,concept_id,concept,dimension,human_score,api_score,human_z,api_z,api_z_on_primary_mean_scale,risk_direction
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1cf4eae7b98dca02ea2ce90b8daf6d7226ba9198835ceb3472b18ea760a46cc7,Biology,B,C18,光合作用与细胞呼吸,risk,4.25,4.571428571428571,-0.012707608965299468,0.6741419064265513,0.9057595610592896,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1cf4eae7b98dca02ea2ce90b8daf6d7226ba9198835ceb3472b18ea760a46cc7,Biology,B,C18,光合作用与细胞呼吸,tf,4.25,3.857142857142857,0.09211005386759116,-0.6525817526101027,-0.5281916215671524,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1d27ac5ec73b487c00a0bcc0ea79fa9f439ee0b3b4a33c5fe233cc6f9db0b3b8,Physics,A,C06,摩擦力与运动,cc,4.75,3.4285714285714284,1.2767664890723485,1.151573491239305,1.1534141924604822,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1d27ac5ec73b487c00a0bcc0ea79fa9f439ee0b3b4a33c5fe233cc6f9db0b3b8,Physics,A,C06,摩擦力与运动,fa,4.75,4.857142857142857,0.6009781659926364,1.2275499889372663,1.4004814005768347,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1d27ac5ec73b487c00a0bcc0ea79fa9f439ee0b3b4a33c5fe233cc6f9db0b3b8,Physics,A,C06,摩擦力与运动,lc,4.75,4.857142857142857,1.223872683713174,0.6234030135424141,0.935063564263626,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1d27ac5ec73b487c00a0bcc0ea79fa9f439ee0b3b4a33c5fe233cc6f9db0b3b8,Physics,A,C06,摩擦力与运动,mq,4.75,5.0,1.2837402898214085,1.5273470976881065,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1d27ac5ec73b487c00a0bcc0ea79fa9f439ee0b3b4a33c5fe233cc6f9db0b3b8,Physics,A,C06,摩擦力与运动,risk,4.0,4.857142857142857,-0.4650984881299862,1.210459627922837,1.4987172729701155,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1d27ac5ec73b487c00a0bcc0ea79fa9f439ee0b3b4a33c5fe233cc6f9db0b3b8,Physics,A,C06,摩擦力与运动,tf,4.75,4.857142857142857,1.1168344031445403,0.8395322426358778,1.0744765001531915,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1dc508992512c46473f2333a5bbdc81a2ff20df8e1b9355c2580963d19990c09,Physics,B,C04,抛体运动,cc,4.5,2.5714285714285716,0.811060679533664,-0.5866681943738921,-0.5913008424649484,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1dc508992512c46473f2333a5bbdc81a2ff20df8e1b9355c2580963d19990c09,Physics,B,C04,抛体运动,fa,5.0,3.7142857142857144,1.138536525523738,-0.7344514685438422,-0.6832663506297137,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1dc508992512c46473f2333a5bbdc81a2ff20df8e1b9355c2580963d19990c09,Physics,B,C04,抛体运动,lc,4.75,4.285714285714286,1.223872683713174,-0.7424492018151546,-0.45201160583714817,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1dc508992512c46473f2333a5bbdc81a2ff20df8e1b9355c2580963d19990c09,Physics,B,C04,抛体运动,mq,4.25,3.7142857142857144,0.6261697240999389,-0.2547432522728161,-0.16142550639910416,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1dc508992512c46473f2333a5bbdc81a2ff20df8e1b9355c2580963d19990c09,Physics,B,C04,抛体运动,risk,4.25,3.857142857142857,-0.012707608965299468,-0.6666523973141633,-0.5766347187177749,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,1dc508992512c46473f2333a5bbdc81a2ff20df8e1b9355c2580963d19990c09,Physics,B,C04,抛体运动,tf,4.75,3.857142857142857,1.1168344031445403,-0.6525817526101027,-0.5281916215671524,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,Geoscience,B,C23,火山与板块边界,cc,4.5,3.2857142857142856,0.811060679533664,0.8618665436371055,0.8626283533062438,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,Geoscience,B,C23,火山与板块边界,fa,5.0,4.428571428571429,1.138536525523738,0.49179944238185136,0.6190759938743797,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,Geoscience,B,C23,火山与板块边界,lc,4.75,4.857142857142857,1.223872683713174,0.6234030135424141,0.935063564263626,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,Geoscience,B,C23,火山与板块边界,mq,4.75,4.857142857142857,1.2837402898214085,1.3293370588035591,1.5660538606774874,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,Geoscience,B,C23,火山与板块边界,risk,5.0,4.714285714285714,1.3444650285287607,0.942300767174695,1.2022384170147034,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,214e009dbd1dbc7a447d64a3b0641f1452377939cf641cd239d98f865311efea,Geoscience,B,C23,火山与板块边界,tf,4.75,4.857142857142857,1.1168344031445403,0.8395322426358778,1.0744765001531915,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,22afb68b719ac0ced725da7e7be011eae690e699997079fe2124f6c27e3658d6,Geoscience,C,C19,板块构造,cc,3.75,2.857142857142857,-0.5860567490823891,-0.007254299169493035,-0.00972916415647158,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,22afb68b719ac0ced725da7e7be011eae690e699997079fe2124f6c27e3658d6,Geoscience,C,C19,板块构造,fa,4.25,3.142857142857143,-0.47413855306956704,-1.7154521972843972,-1.725140226232989,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,22afb68b719ac0ced725da7e7be011eae690e699997079fe2124f6c27e3658d6,Geoscience,C,C19,板块构造,lc,4.0,4.571428571428571,-0.36626846738861396,-0.059523094136370226,0.2415259792132389,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,22afb68b719ac0ced725da7e7be011eae690e699997079fe2124f6c27e3658d6,Geoscience,C,C19,板块构造,mq,3.75,3.4285714285714284,-0.03140084162153082,-0.6507633300419104,-0.5932953481682527,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,22afb68b719ac0ced725da7e7be011eae690e699997079fe2124f6c27e3658d6,Geoscience,C,C19,板块构造,risk,4.0,3.142857142857143,-0.4650984881299862,-2.007446701054879,-2.0590289984948407,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,22afb68b719ac0ced725da7e7be011eae690e699997079fe2124f6c27e3658d6,Geoscience,C,C19,板块构造,tf,3.75,4.285714285714286,-0.9326142954093579,-0.013104326076111027,0.15866614488442363,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,Chemistry,C,C12,溶液浓度与稀释,cc,4.5,3.7142857142857144,0.811060679533664,1.7309873864437049,1.7349858707689598,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,Chemistry,C,C12,溶液浓度与稀释,fa,5.0,4.857142857142857,1.138536525523738,1.2275499889372663,1.4004814005768347,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,Chemistry,C,C12,溶液浓度与稀释,lc,4.5,5.0,0.6938256333459113,0.9648660673818074,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,Chemistry,C,C12,溶液浓度与稀释,mq,2.5,4.571428571428571,-1.675327255925205,0.9333169810344653,1.1341840189083396,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,Chemistry,C,C12,溶液浓度与稀释,risk,5.0,4.857142857142857,1.3444650285287607,1.210459627922837,1.4987172729701155,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2404b4a109ab0ea9b3ea0d911be2bd5d0d29ca44f12d71e555f72f93fd75e627,Chemistry,C,C12,溶液浓度与稀释,tf,5.0,5.0,1.6291965777830149,1.0526913848138757,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2b8b2cc8299f073b6e095325ab09d8306bbae19ca2c9f8a1116953e9ee7c8877,Geoscience,A,C20,地质时间,cc,4.0,2.5714285714285716,-0.12035093954370472,-0.5866681943738921,-0.5913008424649484,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2b8b2cc8299f073b6e095325ab09d8306bbae19ca2c9f8a1116953e9ee7c8877,Geoscience,A,C20,地质时间,fa,4.0,4.142857142857143,-1.0116969126006687,0.001299078011574248,0.09813905607274265,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2b8b2cc8299f073b6e095325ab09d8306bbae19ca2c9f8a1116953e9ee7c8877,Geoscience,A,C20,地质时间,lc,4.0,4.714285714285714,-0.36626846738861396,0.281939959703023,0.5882947717384335,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2b8b2cc8299f073b6e095325ab09d8306bbae19ca2c9f8a1116953e9ee7c8877,Geoscience,A,C20,地质时间,mq,4.0,3.5714285714285716,0.297384441239204,-0.45275329115736296,-0.37736042728367813,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2b8b2cc8299f073b6e095325ab09d8306bbae19ca2c9f8a1116953e9ee7c8877,Geoscience,A,C20,地质时间,risk,4.0,4.0,-0.4650984881299862,-0.3984935365660204,-0.2801558627623621,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2b8b2cc8299f073b6e095325ab09d8306bbae19ca2c9f8a1116953e9ee7c8877,Geoscience,A,C20,地质时间,tf,3.75,3.857142857142857,-0.9326142954093579,-0.6525817526101027,-0.5281916215671524,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2e662caa77e06e5544e3db4d6ecd32fe33f0350e198699f83b50dae77ebb9946,Climate/Environment,B,C28,二氧化碳的气候作用,cc,3.25,2.2857142857142856,-1.5174683681597578,-1.166082089578292,-1.1728725207734263,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2e662caa77e06e5544e3db4d6ecd32fe33f0350e198699f83b50dae77ebb9946,Climate/Environment,B,C28,二氧化碳的气候作用,fa,4.25,3.4285714285714284,-0.47413855306956704,-1.22495183291412,-1.2042032884313516,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2e662caa77e06e5544e3db4d6ecd32fe33f0350e198699f83b50dae77ebb9946,Climate/Environment,B,C28,二氧化碳的气候作用,lc,4.25,4.285714285714286,0.16377858297864867,-0.7424492018151546,-0.45201160583714817,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2e662caa77e06e5544e3db4d6ecd32fe33f0350e198699f83b50dae77ebb9946,Climate/Environment,B,C28,二氧化碳的气候作用,mq,4.0,3.4285714285714284,0.297384441239204,-0.6507633300419104,-0.5932953481682527,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2e662caa77e06e5544e3db4d6ecd32fe33f0350e198699f83b50dae77ebb9946,Climate/Environment,B,C28,二氧化碳的气候作用,risk,4.5,3.2857142857142856,0.4396832701993873,-1.7392878403067358,-1.7625501425394277,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2e662caa77e06e5544e3db4d6ecd32fe33f0350e198699f83b50dae77ebb9946,Climate/Environment,B,C28,二氧化碳的气候作用,tf,3.5,3.4285714285714284,-1.4449764700478325,-1.292059179144095,-1.215049388018729,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2fe2f71996394f25a332a6739f2a30f66b795dede234490cf39680bd895e8a5a,Physics,A,C02,净力与加速度,cc,2.75,3.2857142857142856,-2.4488799872371265,0.8618665436371055,0.8626283533062438,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2fe2f71996394f25a332a6739f2a30f66b795dede234490cf39680bd895e8a5a,Physics,A,C02,净力与加速度,fa,4.25,4.571428571428571,-0.47413855306956704,0.7370496245669892,0.8795444627751975,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2fe2f71996394f25a332a6739f2a30f66b795dede234490cf39680bd895e8a5a,Physics,A,C02,净力与加速度,lc,4.5,4.714285714285714,0.6938256333459113,0.281939959703023,0.5882947717384335,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2fe2f71996394f25a332a6739f2a30f66b795dede234490cf39680bd895e8a5a,Physics,A,C02,净力与加速度,mq,4.0,4.571428571428571,0.297384441239204,0.9333169810344653,1.1341840189083396,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2fe2f71996394f25a332a6739f2a30f66b795dede234490cf39680bd895e8a5a,Physics,A,C02,净力与加速度,risk,4.0,4.571428571428571,-0.4650984881299862,0.6741419064265513,0.9057595610592896,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,2fe2f71996394f25a332a6739f2a30f66b795dede234490cf39680bd895e8a5a,Physics,A,C02,净力与加速度,tf,4.5,4.714285714285714,0.6044722285060657,0.6263731004578813,0.8455239113360004,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,32b7cede9fde54472ed86c792fef37e9ee1157eefcc808086d1a1bcbac7d6217,Geoscience,A,C21,岩石循环,cc,4.0,2.857142857142857,-0.12035093954370472,-0.007254299169493035,-0.00972916415647158,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,32b7cede9fde54472ed86c792fef37e9ee1157eefcc808086d1a1bcbac7d6217,Geoscience,A,C21,岩石循环,fa,4.25,4.0,-0.47413855306956704,-0.24395110417356508,-0.1623294128280767,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,32b7cede9fde54472ed86c792fef37e9ee1157eefcc808086d1a1bcbac7d6217,Geoscience,A,C21,岩石循环,lc,4.0,4.857142857142857,-0.36626846738861396,0.6234030135424141,0.935063564263626,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,32b7cede9fde54472ed86c792fef37e9ee1157eefcc808086d1a1bcbac7d6217,Geoscience,A,C21,岩石循环,mq,4.0,3.857142857142857,0.297384441239204,-0.05673321338826919,0.0545094144854698,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,32b7cede9fde54472ed86c792fef37e9ee1157eefcc808086d1a1bcbac7d6217,Geoscience,A,C21,岩石循环,risk,4.5,4.0,0.4396832701993873,-0.3984935365660204,-0.2801558627623621,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,32b7cede9fde54472ed86c792fef37e9ee1157eefcc808086d1a1bcbac7d6217,Geoscience,A,C21,岩石循环,tf,4.25,4.142857142857143,0.09211005386759116,-0.22626346825410756,-0.07028644393276764,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,Climate/Environment,A,C25,温室效应,cc,4.0,3.4285714285714284,-0.12035093954370472,1.151573491239305,1.1534141924604822,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,Climate/Environment,A,C25,温室效应,fa,4.75,4.142857142857143,0.6009781659926364,0.001299078011574248,0.09813905607274265,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,Climate/Environment,A,C25,温室效应,lc,4.0,4.857142857142857,-0.36626846738861396,0.6234030135424141,0.935063564263626,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,Climate/Environment,A,C25,温室效应,mq,4.75,4.714285714285714,1.2837402898214085,1.1313270199190129,1.3501189397929143,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,Climate/Environment,A,C25,温室效应,risk,4.75,4.571428571428571,0.892074149364074,0.6741419064265513,0.9057595610592896,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,37a11d28359cb4f6b3cd7ac9be8ce6479fa0b90f7380ad898b2555aa726ca8fb,Climate/Environment,A,C25,温室效应,tf,4.5,4.571428571428571,0.6044722285060657,0.4132139582798834,0.6165713225188076,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,37c6f4abd192ceb3ccdabde9cacfde35c2b15bff29aed2d3ac4dd70d97ddf5b9,Geoscience,B,C22,地震成因,cc,4.5,2.0,0.811060679533664,-1.745495984782691,-1.754444199081903,quality_aligned_high_is_good; aligned risk = 6 - raw risk
ensemble::trimmed_one_each_tail,ensemble,Nine-judge trimmed mean,37c6f4abd192ceb3ccdabde9cacfde35c2b15bff29aed2d3ac4dd70d97ddf5b9,Geoscience,B,C22,地震成因,fa,4.75,3.142857142857143,0.6009781659926364,-1.7154521972843972,-1.725140226232989,quality_aligned_high_is_good; aligned risk = 6 - raw risk
