judge_provider,item_id,source_stimulus_id,source_item_uid,api_item_id,replicate_index,runner_order,domain,concept_id,concept,task_type,generator,text_sha256,call_status,paper_model_label,judge_model_requested,actual_api_model,judge_model_returned,judge_model,fa,cc,lc,tf,mq,risk,retry_count,http_status,usage_prompt_tokens,usage_completion_tokens,system_fingerprint_or_backend_id
doubao,ri_49711bfc2fb3b2c288ee,RST011,豆包_B_C04,API810_214,2,77,Physics,C04,抛体运动,B,ByteDance Doubao,03f6f8557c71c01b5f7aebb33e51ce0bfb9b38d881f3391a43247bbf9e2782ff,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,5.0,3.0,3.0,3.0,0,200,944,143,
doubao,ri_fc996c8a4fec0f260e9a,RST045,GPT_C_C15,API810_705,2,78,Biology,C15,随机变异与非随机选择,C,OpenAI GPT,6ef8207c991c15230122a69608d1656fb18bcced2ef6f93b96b95385c55ab32f,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,3.0,4.0,4.0,4.0,2.0,0,200,971,144,
doubao,ri_6954a66dc0ed88a57723,RST009,GLM_C_C03,API810_783,3,79,Physics,C03,牛顿第三定律,C,Zhipu GLM,ed47a35ac71911643855ca2c511a3ebea90df168e84b3c2dab870343d4831ebf,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,4.0,2.0,0,200,975,144,
doubao,ri_58394ab9a4f0a0e44dcf,RST020,千问_B_C07,API810_037,1,80,Chemistry,C07,质量守恒,B,Alibaba Qwen,5903ec1ccc227959a4e43721a03894c2cf9cc600e251bfd6f067708232499f7d,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,1.0,3.0,3.0,1.0,4.0,0,200,939,144,
doubao,ri_f1cd8090684f30a26139,RST074,KIMI_B_C25,API810_595,1,81,Climate/Environment,C25,温室效应,B,Moonshot Kimi,15234426580200d04c25c1702713e1e34448ebd60d49990f4bd62822c418dd79,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,3.0,3.0,3.0,0,200,945,144,
doubao,ri_fd74141c69ef6dba30a8,RST021,DEEPSEEK_C_C07,API810_337,1,82,Chemistry,C07,质量守恒,C,DeepSeek,3be892392b50203fd556268ea2954439843c1a2b1edb06402ffa5434fbba3318,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,3.0,4.0,4.0,3.0,2.0,0,200,962,142,
doubao,ri_118e50666269e5d5b8c1,RST075,GPT_C_C25,API810_715,1,83,Climate/Environment,C25,温室效应,C,OpenAI GPT,41c092f76a7eb9e4c7608f4978918f989004ce5032ab6614bf3ebbaa8bba9ac1,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,966,146,
doubao,ri_5a1495fe068d178c2dad,RST078,claude_C_C26,API810_176,2,84,Climate/Environment,C26,天气与气候,C,Anthropic Claude,901603b2b083bf58bea869f4c14b09d8be1b40cd1975b5ada8dc971e195dd417,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,984,143,
doubao,ri_f52d7fb38af17d044737,RST090,Gemini_C_C30,API810_450,3,85,Climate/Environment,C30,自然变率与人为影响,C,Google Gemini,0649d03d091bcd8ed3e7142434a8b4da318f3ef9b91c94a1a1252e63560f7497,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,3.0,1.0,0,200,989,143,
doubao,ri_3b335a24755a1e78ea64,RST006,豆包_C_C02,API810_242,1,86,Physics,C02,净力与加速度,C,ByteDance Doubao,d124841961e8a0ea1c7a92127397cce8021e79d4597ef253648df0566f49ef22,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,4.0,2.0,3.0,0,200,964,145,
doubao,ri_dad46986c01c0162362b,RST054,GLM_C_C18,API810_798,3,87,Biology,C18,光合作用与细胞呼吸,C,Zhipu GLM,2b649c43837a157985ca2638a3f2c87f5f99cb2f0b1b1da4a76e4f0f87a2cae2,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,4.0,2.0,0,200,968,144,
doubao,ri_ac3dc9dfe864632eec7a,RST034,KIMI_A_C12,API810_552,2,88,Chemistry,C12,溶液浓度与稀释,A,Moonshot Kimi,69b8f8b0974775a4f2db6b42dec88448fa05b944f441efa8a4adf052eace748e,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,2.0,0,200,928,141,
doubao,ri_ba8bf491a6747dcbaa19,RST027,Gemini_C_C09,API810_429,2,89,Chemistry,C09,相变,C,Google Gemini,947466ef77fa70f18705746a5452b541edb728a768bfaf4f7000675af8fba471,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,4.0,5.0,5.0,5.0,1.0,0,200,970,142,
doubao,ri_8aeff3be993b4b6c3cb1,RST001,mimo_A_C01,API810_451,1,90,Physics,C01,惯性,A,Mimo,3ee9179dcb531f2cd86e5ea3485178bd97426d2e62adc1246e72e1e5c217ac12,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,4.0,4.0,2.0,0,200,930,142,
doubao,ri_3cfd09b9683566b00ec9,RST056,claude_B_C19,API810_139,1,91,Geoscience,C19,板块构造,B,Anthropic Claude,7d074389d2bfdb96bb422d6fb247b68f4a010218452ac70a95f85e3c64223dbc,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,1.0,4.0,2.0,3.0,3.0,0,200,955,144,
doubao,ri_e846a0d6ba1babd604f4,RST030,GLM_C_C10,API810_790,1,92,Chemistry,C10,化学反应与物理变化,C,Zhipu GLM,eca4c28d15d811d4560b6c74adcd2bdd12c97b8bb414790c2e813e980b8d5ba5,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,969,142,
doubao,ri_2832068357a788cabeb3,RST029,GPT_B_C10,API810_670,1,93,Chemistry,C10,化学反应与物理变化,B,OpenAI GPT,1027f183d78976026e49c8eb074a0d14e7ef1ebf3c543de46c07a260f7f41d75,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,3.0,3.0,2.0,0,200,943,143,
doubao,ri_f9d6b34d45506a09210e,RST039,豆包_C_C13,API810_253,2,94,Biology,C13,自然选择,C,ByteDance Doubao,7dc55295521da2a33b9281e796dcfe03155a638c8f2a2fb040620163a21f569e,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,4.0,3.0,3.0,0,200,961,145,
doubao,ri_60443640a29bcff8690c,RST019,GPT_A_C07,API810_637,2,95,Chemistry,C07,质量守恒,A,OpenAI GPT,6898a68d48681ce6605cdf5b981f9dbcff715a4510b92e7a7cb29440dfeb9d35,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,941,144,
doubao,ri_35b1eeb1844c9709c148,RST090,Gemini_C_C30,API810_450,2,96,Climate/Environment,C30,自然变率与人为影响,C,Google Gemini,0649d03d091bcd8ed3e7142434a8b4da318f3ef9b91c94a1a1252e63560f7497,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,4.0,2.0,0,200,995,145,
doubao,ri_f7a13c84f4967e5d00bd,RST014,GLM_B_C05,API810_755,2,97,Physics,C05,圆周运动,B,Zhipu GLM,13d58e3747fde025211d3e9db810ee3e00dedc8ee741d656b44577755c2f203a,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,4.0,2.0,5.0,3.0,4.0,2.0,0,200,951,144,
doubao,ri_67c1db70d308532b649c,RST013,claude_A_C05,API810_095,2,98,Physics,C05,圆周运动,A,Anthropic Claude,7c69dcd4ddddfd60c5930b03d00f5fb94eb5837e5c637cb3a11a83d7d7654a7f,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,4.0,3.0,2.0,0,200,953,145,
doubao,ri_7310024706459481ad6a,RST066,豆包_C_C22,API810_262,2,99,Geoscience,C22,地震成因,C,ByteDance Doubao,2b09f068d9636bf91de1271e577e576d894fc338a29f071031196a9d9f3a0f6a,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,5.0,5.0,3.0,3.0,0,200,954,145,
doubao,ri_e46a92daea56e52464c0,RST016,Gemini_A_C06,API810_366,1,100,Physics,C06,摩擦力与运动,A,Google Gemini,abccc412924cf69aa7156319c0c3e5840d4576529007fba2c3085634e169faed,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,4.0,4.0,2.0,0,200,946,143,
doubao,ri_2704188f93cc1d3bccba,RST080,GLM_B_C27,API810_777,2,101,Climate/Environment,C27,全球变暖与气候变化,B,Zhipu GLM,7310b381779e0307f8abbe390c7df5587e7f2c03c4e4a45050236db2042a5f08,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,5.0,4.0,4.0,2.0,0,200,956,143,
doubao,ri_e96814e2ec0ede29fbf2,RST018,千问_C_C06,API810_066,3,102,Physics,C06,摩擦力与运动,C,Alibaba Qwen,51e13339dffaed555562ef305a219a079ed77f664792476a9bbc2f3337e81cf1,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,3.0,2.0,0,200,949,141,
doubao,ri_79666f0826c629cd6651,RST026,GLM_B_C09,API810_759,2,103,Chemistry,C09,相变,B,Zhipu GLM,1eee74c8a0695f9b04cd78956608d3b50d3b82529c2ab29ea8d65b9b6f3f8ba8,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,3.0,2.0,3.0,0,200,950,145,
doubao,ri_7b50f4ef0f2065101090,RST088,GPT_A_C30,API810_660,2,104,Climate/Environment,C30,自然变率与人为影响,A,OpenAI GPT,7d55b7238f7397d3e7f2804e8a347b137448efcb426cccd5c1a37bfc88bd65b1,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,953,145,
doubao,ri_6a9490b198a8431daa52,RST045,GPT_C_C15,API810_705,3,105,Biology,C15,随机变异与非随机选择,C,OpenAI GPT,6ef8207c991c15230122a69608d1656fb18bcced2ef6f93b96b95385c55ab32f,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,4.0,3.0,2.0,0,200,974,145,
doubao,ri_d9bc37fa96da8020f39a,RST076,GLM_A_C26,API810_746,2,106,Climate/Environment,C26,天气与气候,A,Zhipu GLM,1ba344a13169bc75355f452aaa508c36a29c4b99ae5b50e536ac98a4ab30e5d2,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,940,142,
doubao,ri_790f9533630d1968033f,RST003,KIMI_C_C01,API810_601,2,107,Physics,C01,惯性,C,Moonshot Kimi,06fa897cdba578e7132effab76e19c2eabf8a9e846132a60f71ab8306ef70037,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,3.0,2.0,0,200,963,146,
doubao,ri_1c40ac85ca9190d48624,RST034,KIMI_A_C12,API810_552,1,108,Chemistry,C12,溶液浓度与稀释,A,Moonshot Kimi,69b8f8b0974775a4f2db6b42dec88448fa05b944f441efa8a4adf052eace748e,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,937,144,
doubao,ri_f6ce03c8948961fafdae,RST030,GLM_C_C10,API810_790,2,109,Chemistry,C10,化学反应与物理变化,C,Zhipu GLM,eca4c28d15d811d4560b6c74adcd2bdd12c97b8bb414790c2e813e980b8d5ba5,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,4.0,5.0,5.0,5.0,1.0,0,200,969,142,
doubao,ri_5a9db446a04e8c9669d4,RST004,DEEPSEEK_A_C02,API810_272,3,110,Physics,C02,净力与加速度,A,DeepSeek,5961e5aed766245329b02a607427024c216fa5514991da62fa9f20795fd267ed,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,3.0,3.0,3.0,3.0,0,200,946,145,
doubao,ri_06d64f5f6439df937484,RST061,GLM_A_C21,API810_741,1,111,Geoscience,C21,岩石循环,A,Zhipu GLM,4880ec97be032be78601146cd6ddd6bc0068ee4c815d77438834fcddbac61a9e,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,953,145,
doubao,ri_a51644bcde3aa2a13d42,RST050,KIMI_B_C17,API810_587,1,112,Biology,C17,能量流动与物质循环,B,Moonshot Kimi,80c9a2f7e4c84980cf5c8f510f3df84191bfa9871b7f9344a3c32365b9964344,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,3.0,3.0,3.0,0,200,944,142,
doubao,ri_ab4bcd45545b1040efda,RST047,mimo_B_C16,API810_496,3,113,Biology,C16,遗传信息与性状,B,Mimo,55d480bedd9204d57c8b96566728d329f313a7e8d7eb72c68a64f1f45f7889d2,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,1.0,3.0,1.0,1.0,3.0,0,200,935,140,
doubao,ri_291ce7b51f117629c989,RST071,GPT_B_C24,API810_684,3,114,Geoscience,C24,地球内部结构,B,OpenAI GPT,6134b4ffa4f748555efd4de93c94cff5ba9d450ec410a4c783eb1fbcf34b25e9,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,3.0,3.0,2.0,0,200,951,145,
doubao,ri_27ac8a51325873894128,RST012,Gemini_C_C04,API810_424,3,115,Physics,C04,抛体运动,C,Google Gemini,e84ffb0027c9978e1cffe9d762ccd7d106b59195c62072f355a8fe9106874dcc,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,3.0,5.0,5.0,4.0,3.0,0,200,983,145,
doubao,ri_4a3e1af269f12c59d6c6,RST006,豆包_C_C02,API810_242,2,116,Physics,C02,净力与加速度,C,ByteDance Doubao,d124841961e8a0ea1c7a92127397cce8021e79d4597ef253648df0566f49ef22,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,4.0,2.0,3.0,0,200,964,145,
doubao,ri_1dcadd2b7424eb0ed52b,RST085,千问_A_C29,API810_029,3,117,Climate/Environment,C29,海洋垃圾与塑料污染,A,Alibaba Qwen,20337cc711fc466f189cb9665056280eb3f219e0e9ead8ec3fa8c804c65f0f27,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,4.0,2.0,5.0,3.0,3.0,2.0,0,200,941,141,
doubao,ri_d672c7f23ab27c8c8f40,RST049,千问_A_C17,API810_017,2,118,Biology,C17,能量流动与物质循环,A,Alibaba Qwen,39fe4da99291449bdd382d343f97d6feaaf702bc87cf3fd591553717a9c67864,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,946,144,
doubao,ri_fad49b80ccd872771f8b,RST071,GPT_B_C24,API810_684,2,119,Geoscience,C24,地球内部结构,B,OpenAI GPT,6134b4ffa4f748555efd4de93c94cff5ba9d450ec410a4c783eb1fbcf34b25e9,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,3.0,3.0,2.0,0,200,942,142,
doubao,ri_885c8ce164c3492dbf77,RST013,claude_A_C05,API810_095,1,120,Physics,C05,圆周运动,A,Anthropic Claude,7c69dcd4ddddfd60c5930b03d00f5fb94eb5837e5c637cb3a11a83d7d7654a7f,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,4.0,3.0,3.0,0,200,950,144,
doubao,ri_6852c3b3b5d25b106bf5,RST040,豆包_A_C14,API810_194,2,121,Biology,C14,进化没有预设目标,A,ByteDance Doubao,c402a139197703fea3dc7e7bc809f932eaf2d16bdad924fbea3d5570beb6eea2,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,4.0,1.0,0,200,950,145,
doubao,ri_14ac00b82e7011ac16a2,RST087,mimo_C_C29,API810_539,3,122,Climate/Environment,C29,海洋垃圾与塑料污染,C,Mimo,30946cbbdff3413ce0b1824e2e9ff4844d1ee3dd24a2d6ca6e43ec93297a1a05,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,3.0,5.0,5.0,5.0,3.0,0,200,981,144,
doubao,ri_626c4812ce57bd4586ae,RST031,claude_A_C11,API810_101,3,123,Chemistry,C11,化学键,A,Anthropic Claude,31f7e952c93ba10ad39887dff22d31f586069bcc8fad8a914977c0ae0f10544d,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,4.0,4.0,4.0,2.0,0,200,952,143,
doubao,ri_60f001d7c4f49be39627,RST021,DEEPSEEK_C_C07,API810_337,2,124,Chemistry,C07,质量守恒,C,DeepSeek,3be892392b50203fd556268ea2954439843c1a2b1edb06402ffa5434fbba3318,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,3.0,5.0,5.0,3.0,3.0,0,200,971,145,
doubao,ri_1c106da52b02877a26f2,RST020,千问_B_C07,API810_037,2,125,Chemistry,C07,质量守恒,B,Alibaba Qwen,5903ec1ccc227959a4e43721a03894c2cf9cc600e251bfd6f067708232499f7d,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,4.0,3.0,3.0,0,200,942,145,
doubao,ri_249980ef339639726610,RST076,GLM_A_C26,API810_746,1,126,Climate/Environment,C26,天气与气候,A,Zhipu GLM,1ba344a13169bc75355f452aaa508c36a29c4b99ae5b50e536ac98a4ab30e5d2,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,4.0,2.0,0,200,949,145,
doubao,ri_6f6d586340c0a80e1212,RST072,GLM_C_C24,API810_804,2,127,Geoscience,C24,地球内部结构,C,Zhipu GLM,e81a67c5363be5e8b44371f35bcec6342325cafb6c3bbd5cbb4deeea923fcdd9,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,987,146,
doubao,ri_33be492a76243e88ac65,RST058,千问_A_C20,API810_020,2,128,Geoscience,C20,地质时间,A,Alibaba Qwen,ddd3f679e97eb301cbcc1e8e13a0abd8e1353685c51674c5b09e39f3537ca023,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,1.0,5.0,3.0,3.0,2.0,0,200,946,144,
doubao,ri_8ccd80edbc3790b2e227,RST055,DEEPSEEK_A_C19,API810_289,3,129,Geoscience,C19,板块构造,A,DeepSeek,6f76eb8772596933f44ae62d7b781a543a505a8ea531928555a86cb9045cca9f,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,942,142,
doubao,ri_e7ae6a01199d6b47dfab,RST028,DEEPSEEK_A_C10,API810_280,2,130,Chemistry,C10,化学反应与物理变化,A,DeepSeek,0204563ab9390301e75cf9cb0e38adf04dbd5870832e598215db689388d72744,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,4.0,4.0,2.0,0,200,937,142,
doubao,ri_0a745ca9e77c7886c591,RST051,claude_C_C17,API810_167,1,131,Biology,C17,能量流动与物质循环,C,Anthropic Claude,d20feba413d3e7dc66139db4e253ad72ee5a65d4151494683b757cdfd3dfd18e,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,3.0,2.0,0,200,983,145,
doubao,ri_85f954ccb6b53e48b577,RST067,豆包_A_C23,API810_203,3,132,Geoscience,C23,火山与板块边界,A,ByteDance Doubao,c151b464e6673fa391aea1567879682924697fbda729725b2d42e62b234418ef,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,4.0,2.0,5.0,4.0,3.0,2.0,0,200,952,145,
doubao,ri_1453d4bfb2b3a504e9cc,RST002,千问_B_C01,API810_031,2,133,Physics,C01,惯性,B,Alibaba Qwen,31765d9b255c92e038cc94997ee75354f0ae89eb461f81e208ee993995da9688,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,3.0,3.0,3.0,0,200,945,144,
doubao,ri_cc0aac3e034b7d0735d1,RST026,GLM_B_C09,API810_759,1,134,Chemistry,C09,相变,B,Zhipu GLM,1eee74c8a0695f9b04cd78956608d3b50d3b82529c2ab29ea8d65b9b6f3f8ba8,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,3.0,2.0,4.0,3.0,3.0,3.0,0,200,944,143,
doubao,ri_149d8f476439bfeb6d9f,RST013,claude_A_C05,API810_095,3,135,Physics,C05,圆周运动,A,Anthropic Claude,7c69dcd4ddddfd60c5930b03d00f5fb94eb5837e5c637cb3a11a83d7d7654a7f,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,4.0,3.0,5.0,5.0,4.0,2.0,0,200,950,144,
doubao,ri_d67713b4bfbec55b73a6,RST070,Gemini_A_C24,API810_384,3,136,Geoscience,C24,地球内部结构,A,Google Gemini,8ccdeb0292b43afc7ca80e32aca4c58cc2c3f629bd49e92466fb2119f2dfc6b5,valid,Doubao 2.0 Pro,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,doubao-seed-2-0-pro-260215,5.0,3.0,5.0,5.0,5.0,1.0,0,200,958,142,
